mean_latent_0,mean_latent_1,mean_latent_2,mean_latent_3,mean_latent_4,mean_latent_5,mean_latent_6,mean_latent_7,std_latent_0,std_latent_1,std_latent_2,std_latent_3,std_latent_4,std_latent_5,std_latent_6,std_latent_7,grad_latent_0,grad_latent_1,grad_latent_2,grad_latent_3,grad_latent_4,grad_latent_5,grad_latent_6,grad_latent_7,video_id,start_frame
-4.6748033,-0.49941733,2.356484,2.485067,-7.0270596,0.62437487,-3.5187597,1.9467399,0.31615704,0.5586848,0.5926636,0.3259734,0.54329896,0.16373897,0.2493248,0.70924395,-0.044635992,-0.010187095,0.038785968,0.028385902,-0.069154255,-0.0053913374,0.017893119,-0.03795105,比嘉1人目緊張,80
-5.1398396,-0.73001534,2.2402086,3.0823622,-7.5540605,0.45508286,-3.6897137,2.0153172,0.58906835,0.35997254,0.643778,0.6243255,0.33646876,0.2459083,0.31004784,0.74777234,-0.038682643,-0.00070197106,-0.048384447,0.019726682,0.02612175,-0.02538609,-0.046601012,0.036323518,比嘉1人目緊張,90
-5.664036,-0.6614477,2.2996404,3.1541827,-7.7588964,0.38434508,-3.8964493,1.9567006,0.2662125,0.4709953,0.89281887,0.5915262,0.50107205,0.22884463,0.3857803,0.9745731,-0.06140482,-0.013404313,0.0652172,-0.061646104,-0.015449991,0.014095461,-0.019333325,-0.0322795,比嘉1人目緊張,100
-6.0965734,-0.8264863,2.7263684,2.9322107,-7.9867306,0.46828663,-4.268761,1.488508,0.53900754,0.5895896,1.0598035,0.61691755,0.50221056,0.282546,0.2358291,1.098011,-0.0667124,0.013934658,0.0016810703,-0.011533332,-0.007518072,-0.0015107095,-0.03292887,0.00767596,比嘉1人目緊張,110
-6.804369,-0.82631093,2.3462136,3.422862,-8.312987,0.2658521,-4.7073684,1.8429433,0.69925123,0.60856396,1.4007798,1.0785834,0.35337013,0.4772979,0.49747947,1.3662975,-0.069648355,0.0046497034,-0.098322146,0.059117302,-0.016433753,-0.03078951,-0.06436961,0.07747268,比嘉1人目緊張,120
-7.6696343,-0.16662319,2.0398507,3.2984037,-8.294842,-0.09060895,-4.679628,2.5626526,0.53056246,0.45864964,1.3064133,1.2551959,0.5093683,0.3435607,0.65708464,0.71033967,-0.06701322,0.039229855,0.041894466,-0.048259154,-0.034545813,-0.0113067385,0.010089379,0.018457407,比嘉1人目緊張,130
-8.116319,-0.2542054,2.6436303,2.7429786,-8.559558,-0.049437195,-4.954811,2.0891428,0.5729439,0.5204501,1.4673046,1.1390668,0.6545381,0.3423577,0.6986781,1.0374633,-0.06611302,0.051930655,0.07542414,-0.1259605,0.01935074,0.013489157,-0.0049609947,-0.025354175,比嘉1人目緊張,140
-1.9943427,0.5683977,0.70671517,1.5020443,-3.852151,2.130549,0.1749504,0.38113198,0.19345832,0.24710539,0.2305922,0.22830531,0.364735,0.068100795,0.1356539,0.26947436,-0.003475833,0.0031963754,0.012031528,-0.016835263,0.04116262,-0.0030353356,-0.0038482621,-0.0041982303,比嘉1人目通常,0
-2.1119795,0.54203874,0.65914154,1.575975,-3.7364695,2.0947745,0.086670056,0.45369792,0.24100778,0.23616791,0.2905878,0.26724517,0.23349635,0.067381,0.15543939,0.33520412,-0.008405766,0.00020860076,-0.016332513,0.0026123237,0.0102682635,0.00092660903,-0.013616216,0.015542102,比嘉1人目通常,10
-2.277975,0.7313412,0.48828682,1.5357406,-3.6873615,2.1041658,0.03333512,0.6784082,0.077458516,0.13432954,0.24219646,0.25226486,0.2724882,0.06275036,0.1755864,0.22000554,-0.012003298,-0.0029935073,-0.021480106,0.021610573,-0.0263616,-0.0003240204,-0.02025062,0.007197119,比嘉1人目通常,20
-2.277324,0.49339378,0.5808072,1.5444369,-3.7812433,2.171683,-0.19319001,0.38100907,0.13442159,0.3434846,0.3724029,0.27267507,0.33438697,0.10560082,0.18220249,0.54143244,-0.016355295,0.0024809968,0.011216226,-0.0021508695,-0.00292449,0.0073155547,-0.002740988,-0.016270174,比嘉1人目通常,30
-2.5650027,0.45275608,0.65081185,1.6990035,-4.0334783,2.2295115,-0.22124217,0.28976804,0.37665066,0.30673766,0.31926814,0.31451818,0.28851393,0.05771045,0.18253297,0.46444255,-0.025074888,-0.0214399,-0.012768423,0.034449317,-0.01656171,-0.0037089204,-0.019549526,-0.0007615733,比嘉1人目通常,40
-2.8361862,0.4660413,0.40032142,1.9849323,-4.162877,2.205735,-0.37527207,0.43978274,0.27940604,0.24022833,0.47703153,0.2953831,0.38147557,0.12732634,0.2768686,0.46414652,-0.042107876,0.028638646,-0.034389473,0.04157569,-0.042996716,-0.0014360381,-0.00083434134,0.030455384,比嘉1人目通常,50
-2.8840344,0.21878578,0.43367603,2.041364,-4.371836,2.3030272,-0.68059736,0.16167663,0.17782083,0.41581357,0.48153487,0.2118223,0.50941443,0.21085402,0.2900324,0.6809439,0.003469963,-0.030144447,0.015033753,-0.003640628,0.020417739,0.0021922016,-0.032024268,-0.05194438,比嘉1人目通常,60
-3.1508207,0.19156341,0.42096916,2.187863,-4.5695534,2.3492005,-0.8192172,0.036058243,0.39254162,0.40946972,0.53184885,0.33069816,0.3998001,0.17065941,0.23229358,0.63345516,-0.038307015,-0.008188764,-0.030919695,0.040916394,-0.03293022,-0.0022309446,-0.022016842,0.02436138,比嘉1人目通常,70
-3.3895373,0.25929475,0.020154037,2.355472,-4.2961564,2.2279491,-1.1363243,0.34085298,0.36706752,0.3747625,0.69085085,0.36165452,0.37786847,0.18907568,0.34453478,0.7557503,-0.046672907,0.03163239,-0.012071218,0.016293118,-0.02793047,0.0027518177,-0.0016981697,0.013804858,比嘉1人目通常,80
-3.6200209,0.17951038,0.060806774,2.2496734,-4.4402623,2.3899047,-1.5678716,0.13759674,0.1347795,0.51309335,0.70679545,0.47449148,0.49754903,0.36006626,0.429104,0.9456753,-0.013549523,-0.05861638,0.0452123,0.003623581,-0.034598943,0.02665373,-0.051931955,-0.077641696,比嘉1人目通常,90
-4.149337,0.14388579,0.42317027,2.2204947,-4.6894526,2.588687,-1.7301899,-0.35770202,0.70996594,0.74903584,0.63824147,0.45163533,0.46279967,0.31766492,0.35222945,0.78248435,-0.063229874,0.022217415,-0.0029478692,0.009903298,-0.04713661,0.017691372,-0.010531878,0.0048950296,比嘉1人目通常,100
-4.617949,0.19751385,-0.46905953,2.6880312,-4.8958154,2.581948,-2.2516422,0.21907528,0.5545894,0.756392,1.4585311,0.5109204,0.29487073,0.27752912,0.64631265,1.1766924,-0.05066266,0.02910079,-0.14468879,0.09126824,-0.019959554,-0.027972475,-0.041012753,0.09233267,比嘉1人目通常,110
-4.89473,0.6494054,-1.3933535,2.9650617,-5.053657,2.3200483,-2.4535072,0.70318335,0.25174138,0.3131064,0.97911423,0.42143092,0.41622862,0.15913878,0.68173295,0.7209052,0.019637566,-0.032872044,-0.013373421,-0.0313189,-0.04379902,0.01259573,-0.03421056,-0.030360555,比嘉1人目通常,120
-4.899638,0.14379007,-0.91231763,2.6096375,-5.411896,2.4574091,-2.545533,-0.05766834,0.18728378,0.47739604,1.1927347,0.70713276,0.33426622,0.26318118,0.46594402,0.95644474,-0.024923267,-0.025689635,0.09034115,-0.039201375,-0.0076992796,0.0059439326,0.018493142,-0.092875786,比嘉1人目通常,130
-5.340896,-0.12558399,0.09556367,2.2926779,-5.3719044,2.5560381,-2.3510227,-0.9164715,0.5505937,0.63954586,0.32125792,0.5173372,0.49760664,0.20914137,0.3354052,0.40392712,-0.09653286,0.07323153,0.04521575,-0.052500952,0.06808738,-0.002235055,0.031175766,0.009837854,比嘉1人目通常,140
-5.9619265,0.30821392,-0.2914873,2.4915855,-5.1074467,2.5507338,-2.552797,-0.5022471,0.6403405,0.9461638,0.71969455,0.50607616,0.43757403,0.1858564,0.36753303,0.7588692,-0.0409303,0.060182523,-0.05505266,0.027858581,0.018414363,-0.0058768177,-0.01925454,0.043468617,比嘉1人目通常,150
-2.950048,0.6927893,1.958732,0.8035278,-3.7370005,1.4718212,-1.0196186,1.8327881,0.19153222,0.15276209,0.18414664,0.42614794,0.7339053,0.14995524,0.18673225,0.117440484,0.050612245,0.0039742757,0.016627679,-0.0945376,0.20528384,-0.03196016,-0.031170597,-0.021552518,比嘉2人目嬉しい,0
-2.9512098,0.66715604,2.045724,0.88424355,-3.6520355,1.5002828,-1.0609263,1.7812854,0.047153533,0.04214859,0.14767015,0.1037969,0.0914582,0.08176712,0.101374656,0.06029464,0.0031992483,0.0013553714,-6.489754e-05,0.009814411,-0.003045187,0.0074011134,-0.007990828,-0.00061562774,比嘉2人目嬉しい,10
-2.929643,0.6590478,2.0718424,0.87663823,-3.5983686,1.5720167,-1.0845637,1.816959,0.06329555,0.05020117,0.116961256,0.057225037,0.1273393,0.05125436,0.11060758,0.051834807,0.0064109657,-0.0067009996,-0.0017068291,-0.007938006,0.017505847,0.004991057,-0.0049431445,0.0038312555,比嘉2人目嬉しい,20
-2.8506522,0.6189191,1.9767737,0.8176523,-3.4668427,1.6028223,-1.1574875,1.84886,0.060013656,0.05787214,0.07077531,0.040947292,0.079232134,0.022303736,0.045892786,0.026067194,0.01112411,0.0002624798,-0.016593127,-0.008246371,0.0090666,0.0027904296,-0.008519897,0.005300877,比嘉2人目嬉しい,30
-2.7229798,0.5946914,1.8404076,0.6805739,-3.327496,1.6280195,-1.2087759,1.9235955,0.12280845,0.044312455,0.1482794,0.14963485,0.11800378,0.039469253,0.0686261,0.10403338,0.012301645,-0.005422237,-0.010610735,-0.015458065,0.013745913,0.0024034048,-0.002344997,0.007831702,比嘉2人目嬉しい,40
-2.6132095,0.5991306,1.7251787,0.53531575,-3.2219555,1.6432613,-1.2282594,2.0007262,0.07772116,0.023800477,0.093531765,0.11664687,0.11692657,0.032400858,0.054494593,0.072560705,0.010339236,-0.0032028556,-0.010774817,-0.010155345,0.014984388,-0.0032507635,-0.0036341094,0.0037462402,比嘉2人目嬉しい,50
-2.567818,0.5861161,1.6964775,0.449299,-3.117282,1.6046985,-1.1958658,2.015702,0.011081912,0.020909179,0.022156669,0.020834994,0.051655613,0.049533457,0.047456082,0.028885875,0.0013971138,-0.0021853065,0.00076114177,-0.0019801175,0.008131556,-0.0066277194,0.0040299464,-0.0038875865,比嘉2人目嬉しい,60
-2.5470123,0.55592114,1.6936982,0.4376796,-3.0434008,1.5520636,-1.1650288,1.9789939,0.032963187,0.033905897,0.02938095,0.021411961,0.057103913,0.028783662,0.028397178,0.026247313,0.0009242725,-0.005406549,0.0013222098,0.0008824635,0.0072701643,-0.0059383367,0.0039645173,-0.005072999,比嘉2人目嬉しい,70
-2.5250444,0.5370165,1.6952095,0.42489025,-3.01439,1.5353366,-1.1324464,1.9480729,0.021030942,0.029009081,0.031358596,0.016167233,0.040363386,0.020305278,0.043961804,0.037470795,0.0022952366,-0.00019994736,-0.0011402941,-0.0004981828,0.0014899302,-0.00085379364,0.0016507625,-0.0026114678,比嘉2人目嬉しい,80
-2.512501,0.55041414,1.6982721,0.41003144,-3.028765,1.5384384,-1.0948809,1.9268215,0.016861023,0.036006447,0.02384646,0.029007712,0.035489365,0.019464355,0.030934595,0.020419631,0.00032502174,0.0021163868,0.0019772912,-0.0017716724,-0.0037049388,0.00050132273,0.006192782,-0.0016481972,比嘉2人目嬉しい,90
-2.5214987,0.5835752,1.7298585,0.37617368,-3.0816708,1.5385262,-1.0157181,1.8982332,0.032894585,0.02212716,0.062338535,0.026499266,0.044163715,0.025587518,0.087124236,0.057506554,-0.0019990064,-0.0002453375,0.0031806969,0.0011111158,-0.00982234,-0.0025452303,0.008730386,-0.006644261,比嘉2人目嬉しい,100
-2.5280294,0.56591576,1.7719041,0.45095676,-3.2517114,1.4584826,-0.91964144,1.7767022,0.05896631,0.054368228,0.07769426,0.13769051,0.22615583,0.09933155,0.10824961,0.12954438,0.00817511,-0.0018115187,-0.0048790835,0.026824279,-0.033179384,-0.016318284,0.0048044287,-0.019478153,比嘉2人目嬉しい,110
-2.3593273,0.53965235,1.6178765,0.84140116,-3.688675,1.2914343,-1.0121136,1.5463465,0.24167751,0.079599135,0.2534549,0.50327444,0.53373843,0.15138905,0.2166754,0.21131724,0.022005249,0.0074677886,-0.023856826,0.048568174,-0.05006274,-0.018839268,-0.018087879,-0.020844037,比嘉2人目嬉しい,120
-2.1841881,0.5825339,1.4433136,1.1439823,-4.025736,1.2022792,-1.2252281,1.3960303,0.18344133,0.17362984,0.20337585,0.39519855,0.43188545,0.08370607,0.25251248,0.17148267,0.01311995,-0.011608593,-0.01207721,0.013400178,-0.0025065183,-0.00858906,-0.035978816,-0.026915524,比嘉2人目嬉しい,130
-2.2868562,0.47227466,1.3863713,1.4079123,-4.1328254,1.1515925,-1.389973,1.2098287,0.26140603,0.25936058,0.1690301,0.4222671,0.4195358,0.09461418,0.2087668,0.22492981,-0.043613363,-0.04149621,0.013718655,0.007387738,0.027861299,-0.001414423,0.017024254,0.010976085,比嘉2人目嬉しい,140
-2.6764429,0.21620962,1.4152267,1.4286833,-3.7708468,1.0211415,-1.2312615,1.3206874,0.388628,0.3666689,0.27126914,0.40284178,0.3707044,0.19138643,0.36652777,0.31204224,-0.030921893,-0.012362188,-0.0170063,0.015072178,0.021633362,-0.021882698,0.00033973693,-0.0050225686,比嘉2人目嬉しい,150
-3.0013587,0.2749235,1.3224399,1.4849975,-4.0406322,1.1416843,-1.1200777,1.4270675,0.19071926,0.3833401,0.26947394,0.3456587,0.5297109,0.38991064,0.27440277,0.20588651,-0.027939543,0.002516092,0.0030189015,-0.046409246,-0.00047995566,0.026446056,-0.0083915135,0.016507642,比嘉2人目嬉しい,160
-3.1230817,0.2668482,1.3464196,0.968254,-3.911558,1.3318417,-1.5402324,1.2728502,0.16369373,0.42159283,0.27959898,0.5296766,0.56672233,0.41516042,0.44239092,0.31668645,-0.01168325,-0.006885686,-0.018570315,0.009982557,-0.0061076735,0.002845906,-0.041442655,-0.029830355,比嘉2人目嬉しい,170
-3.5406427,-0.15266351,1.3533548,1.0841769,-4.046461,1.282257,-1.5665753,1.2820836,0.4551066,0.61027235,0.25908747,0.7087005,0.5548696,0.4525052,0.44216624,0.30476373,-0.046272364,-0.059954274,-0.010594061,0.06550825,0.0017736721,-0.06291955,0.009548103,0.00486953,比嘉2人目嬉しい,180
-3.9026914,-0.54497457,1.1875604,1.7259041,-4.5220013,0.8385637,-1.4460324,1.1719298,0.42467794,0.38326806,0.23517433,0.74296033,0.95177305,0.4047977,0.46508884,0.38436228,-0.019013071,-0.0044011436,-0.04199131,0.035913616,-0.09619927,-0.0031631875,-0.0047076703,0.0033822036,比嘉2人目嬉しい,190
-4.1558475,-0.6865952,1.2196989,1.462738,-5.141012,0.86241394,-1.658142,1.0080868,0.22966917,0.51348555,0.3009742,1.1724257,0.7176139,0.4131155,0.6236714,0.42018816,-0.012890634,-0.018835215,0.011025731,-0.03228686,-0.056151137,-0.0022718573,-0.05042698,-0.06864915,比嘉2人目嬉しい,200
-4.577962,-1.0461315,0.9231417,1.5105071,-5.5680265,0.7831789,-1.9393116,1.0736183,0.80053633,0.8689354,0.6503986,1.3698833,0.7288584,0.50914484,0.46173272,0.9135745,-0.08120144,-0.053743485,-0.052654136,0.05830963,-0.054813605,-0.039774626,0.0008971071,0.073077776,比嘉2人目嬉しい,210
-5.4521084,-1.4658902,0.297299,2.0725,-5.651007,0.007049924,-1.9492781,1.6340103,0.89866567,0.81923664,1.2422808,1.7059429,1.0841961,0.83826643,0.64397013,1.1593977,-0.11564787,-0.013587555,-0.015961085,0.03513299,-0.12671015,-0.020634694,0.04620305,0.016930101,比嘉2人目嬉しい,220
-6.1643677,-1.763993,0.23270918,1.1814923,-6.416495,0.35008475,-2.3686004,1.6687077,0.50367427,0.84282655,1.1942785,2.5097597,1.1974757,1.2415187,1.1156737,1.1830126,-0.041653138,-0.04368551,0.033374175,-0.15162356,0.012603112,0.009435036,-0.11877534,-0.06837556,比嘉2人目嬉しい,230
-7.1217823,-1.7958237,0.779947,0.30789912,-7.5089955,0.47184852,-2.8116715,0.69791025,1.2235807,0.95046496,0.83552265,2.1775825,1.7558337,1.1311574,1.1941243,0.7755974,-0.17445941,-0.05067129,0.062285468,0.1025618,-0.34630096,0.020417128,0.041457828,-0.08176374,比嘉2人目嬉しい,240
-8.611647,-2.279102,0.047871705,1.4813321,-9.012093,-0.86006224,-3.1566405,0.30834046,1.7054318,1.1196198,1.6124364,2.6559172,2.585499,1.5512809,1.1611115,0.61907583,-0.16895069,0.094337575,-0.18837853,0.028687911,-0.044391107,-0.19977504,-0.029201599,0.014562254,比嘉2人目嬉しい,250
-2.0011683,-0.051862225,1.6642811,-0.4174437,-3.7906594,0.92233413,0.1777565,1.7558885,0.06951697,0.17644897,0.12247216,0.16721255,0.14082731,0.16630398,0.13625313,0.0989671,0.005624542,0.037320014,-0.017955447,-0.038212508,0.024016753,0.011778116,-0.020526977,0.008997628,比嘉2人目悲しい,0
-1.955543,0.12823066,1.5520265,-0.37015942,-3.5792313,0.8063311,-0.01677915,1.6432604,0.064648375,0.25740686,0.0698071,0.13485888,0.2834525,0.251337,0.14501525,0.15709554,0.0037463903,0.024077887,-0.0032586646,0.006853262,0.030874806,-0.021143079,-0.014847701,-0.012310166,比嘉2人目悲しい,10
-2.0074701,0.42693517,1.5418379,-0.30052626,-3.3585086,0.6219839,-0.15703888,1.5464511,0.09992509,0.24760196,0.06730034,0.124191225,0.13819996,0.15492293,0.13811459,0.10291544,-0.0077397106,0.03686108,-0.0059780334,0.0116799185,0.014686647,-0.016468659,-0.01647482,-0.0045161606,比嘉2人目悲しい,20
-2.1000338,0.6291635,1.5462258,-0.14905548,-3.3993914,0.5842619,-0.29388207,1.5497154,0.10121493,0.10783383,0.054785866,0.19266674,0.18376122,0.058655232,0.09176396,0.0716193,-0.011622681,0.020600447,0.005133488,0.017619358,-0.020151872,0.0014427692,-0.0051623415,0.004452467,比嘉2人目悲しい,30
-2.192859,0.7379879,1.5581734,-0.028581109,-3.552936,0.67598236,-0.40425125,1.6482891,0.07325447,0.12290674,0.056638554,0.2331849,0.1885662,0.10916792,0.064676896,0.13687095,-0.009411555,0.015147452,0.0010905957,0.0046038334,-0.0072946693,0.012410522,-0.012091058,0.015437785,比嘉2人目悲しい,40
-2.3083491,0.89534926,1.6019882,-0.0036065883,-3.6763153,0.8116996,-0.47870123,1.7713897,0.13911757,0.14838745,0.05737544,0.21951331,0.14808449,0.16771033,0.08893665,0.17725852,-0.012586775,0.014524315,0.0034180952,0.010883249,-0.018985568,0.009408452,-0.004383346,0.004101455,比嘉2人目悲しい,50
-2.3472297,0.86876374,1.563023,0.22819203,-3.9087012,0.8349844,-0.5614113,1.7383149,0.11428196,0.19109252,0.10702308,0.50531137,0.38705373,0.15636769,0.08623695,0.22731611,-0.0017311525,-0.015845904,-0.007308743,0.036743715,-0.034551535,-0.010257053,-0.001299659,-0.011390862,比嘉2人目悲しい,60
-2.2793102,0.6684273,1.4520595,0.51399076,-4.0006347,0.5578625,-0.5122581,1.615105,0.13876095,0.21806286,0.16353108,0.40286493,0.41778803,0.3190681,0.11399258,0.17878573,0.015532035,-0.022829285,-0.024448384,0.025280325,0.014911895,-0.040804144,-0.0011009253,-0.009271912,比嘉2人目悲しい,70
-2.1086073,0.44068298,1.350461,0.5991488,-3.9903648,0.30892533,-0.47405967,1.4768573,0.10699913,0.14612493,0.08263883,0.3087974,0.4801031,0.17717476,0.09064505,0.14918618,0.009373017,-0.005603288,-0.0059225773,-0.002963233,-0.017315445,-0.008722982,0.008429454,-0.00085246563,比嘉2人目悲しい,80
-1.9841828,0.37920272,1.2419513,0.52887625,-4.0060015,0.29980588,-0.60563034,1.489175,0.11742234,0.12941088,0.15924716,0.29147458,0.5208293,0.15546964,0.2583696,0.1558443,0.007869158,0.001981333,-0.016469402,-0.007363403,-0.0058418987,0.01173769,-0.028503599,0.007215953,比嘉2人目悲しい,90
-1.9336666,0.25439674,1.1538886,0.8069751,-4.247796,0.37702388,-0.91741425,1.3828094,0.06934957,0.1382019,0.17895937,0.31698278,0.31124404,0.092927285,0.32796243,0.15742609,-0.0048583318,0.0095112985,0.0022747254,0.011541865,6.968498e-05,-0.0019148326,-0.018979173,-0.0014194512,比嘉2人目悲しい,100
-2.0148284,0.02067985,1.211219,0.888685,-4.221883,0.49439403,-1.0665244,1.4386734,0.14995562,0.35492876,0.2552759,0.3563801,0.31498665,0.17332146,0.1815091,0.18350463,-0.021870766,-0.02506227,0.024953213,0.0061697178,0.009007511,0.0030611563,0.005486821,-0.0022281671,比嘉2人目悲しい,110
-2.1881475,-0.148094,1.2891992,1.2663126,-4.4907246,0.4458543,-1.012219,1.3904986,0.18757427,0.27183914,0.32585126,0.3186495,0.28841445,0.21879086,0.24842413,0.15660873,-0.009158497,-0.0127172815,-0.0025731563,0.006507573,0.002460699,-0.0038021344,-0.0001519084,0.006257229,比嘉2人目悲しい,120
-2.2755482,-0.13519853,1.1892494,1.5108272,-4.7418017,0.43939233,-1.1023803,1.2893634,0.15118714,0.29522252,0.36613876,0.28911644,0.33023068,0.19705646,0.29879,0.18562917,-0.015884934,0.02408583,-0.0010030722,0.0074218703,-0.033887528,0.0030175056,-0.008369596,-0.012658029,比嘉2人目悲しい,130
-2.366481,0.16769654,1.0351349,1.3704758,-4.74713,0.46983513,-1.3478608,1.3257272,0.21813099,0.24996428,0.15764567,0.41168615,0.35354322,0.18017547,0.1076211,0.20318896,-0.0232801,0.0059396653,0.0055861687,-0.021754734,0.014311361,0.0063564274,-0.016436838,-0.00019111396,比嘉2人目悲しい,140
-2.6020517,0.14565688,1.1591821,1.3910353,-4.932153,0.554322,-1.5171062,1.1890329,0.1743799,0.31578627,0.117075354,0.5154494,0.39263013,0.1389768,0.22620104,0.31682304,-0.029028095,0.006917838,-0.00052410364,0.009553874,-0.0061023617,-0.0045326604,-0.009776106,0.007922876,比嘉2人目悲しい,150
-2.9379892,-0.07969772,1.2935137,1.4999034,-5.050406,0.5760598,-1.5007633,1.2295566,0.30005533,0.31176424,0.25994337,0.5182551,0.46403927,0.16848725,0.27947396,0.30115122,-0.033746578,-0.034265008,0.01944486,0.030251281,-0.033888616,0.0012919616,0.0082399985,-0.0070464564,比嘉2人目悲しい,160
-3.2551084,-0.23317601,1.2262577,1.98583,-5.390621,0.43279278,-1.475915,1.1989115,0.29421797,0.19504194,0.39860678,0.30362108,0.25900364,0.26220715,0.34502923,0.26120958,-0.01828908,0.00628451,-0.041957173,0.024927942,0.0020777415,-0.017250037,-0.017872307,0.0181092,比嘉2人目悲しい,170
-3.409435,-0.18763332,1.0925997,1.815945,-5.3772645,0.4631039,-1.6729372,1.2640432,0.17469186,0.2637906,0.45656806,0.5961517,0.31698334,0.3088204,0.46332857,0.25950727,-0.011560426,0.043286752,0.00039104462,-0.07182442,0.020580359,0.011092357,-0.023106007,0.011932559,比嘉2人目悲しい,180
-3.4652352,-0.035057012,0.9002266,1.1407509,-5.0412807,0.5801599,-2.2366285,1.3440968,0.21369883,0.3039519,0.24633971,1.0319701,0.34349737,0.36668596,0.31897092,0.31442696,-0.014709392,-0.019085754,-0.006699157,-0.045872524,0.013324843,0.02070066,-0.053780243,0.00011852503,比嘉2人目悲しい,190
-3.8530004,-0.23446554,1.0602102,0.8710962,-5.021858,0.6840689,-2.4305706,1.3956501,0.34173235,0.50171626,0.095013194,0.8168078,0.36582193,0.25906605,0.2883068,0.27227354,-0.04681453,-0.039194316,-0.0045839977,0.020006254,-0.012151308,-6.6582856e-05,-0.014985662,0.023013072,比嘉2人目悲しい,200
-4.4041443,-0.882451,1.1464379,1.4422488,-5.29664,0.58958286,-2.3836393,1.5454761,0.47081974,0.52757055,0.18256824,0.8560444,0.52856505,0.2247646,0.328264,0.38894817,-0.05434585,-0.053591415,-0.028541248,0.10352445,-0.012352361,-0.03854508,-0.0062785433,0.028592017,比嘉2人目悲しい,210
-4.925261,-1.0433459,0.96400255,2.2419827,-5.712402,0.4028095,-2.4553244,1.6917557,0.39318153,0.3312832,0.44403747,0.40346006,0.48461542,0.26074666,0.44386598,0.37277123,-0.06645663,-0.017036052,0.030761376,0.012448557,-0.05913889,0.025928162,0.0033413172,0.0054133963,比嘉2人目悲しい,220
-5.468537,-0.8322261,1.3571745,1.8000487,-6.187631,0.7618673,-2.6309469,1.5602212,0.45195392,0.28129607,0.7879198,0.9572111,0.6841131,0.5963536,0.46258906,0.44440645,-0.024903765,0.029281786,-0.006400144,-0.03499911,-0.048498966,0.029003916,-0.07237485,-0.02198323,比嘉2人目悲しい,230
-5.7896204,-0.8047893,1.573312,1.3182544,-6.5240602,1.1119376,-3.235731,1.2423936,0.33813056,0.25805017,0.6355344,0.9808299,0.399339,0.4689067,0.759505,0.2559707,-0.045244504,-0.038847685,0.073228285,-0.023746677,-0.052736446,0.024514249,-0.023760337,-0.06323938,比嘉2人目悲しい,240
-6.011463,-1.0137905,1.3481345,1.7650112,-6.951135,1.0378187,-3.730444,1.2219486,0.3237893,0.30176374,0.6010357,1.3648679,0.70052814,0.43897808,0.4947183,0.46247253,-0.022299262,-0.026315449,-0.090820886,0.10405145,-0.022366667,-0.037358332,-0.05430509,0.054467972,比嘉2人目悲しい,250
-6.692648,-1.129777,0.9394445,3.1335688,-7.7035885,0.33032787,-3.5637865,1.5777141,0.62089586,0.43841234,0.5098366,1.1983778,0.8826835,0.6470783,0.40667117,0.6412527,-0.062305678,-0.03866879,-0.06056528,0.13456134,-0.11154584,-0.054841556,0.01581354,0.03331784,比嘉2人目悲しい,260
-7.2904015,-0.950461,0.5637848,3.4346783,-8.2660885,-0.16190603,-3.3046665,1.9856166,0.5752176,0.46758,0.57195175,0.76037174,0.96889794,0.60566145,0.46736595,0.38554198,-0.07022571,0.017894685,0.026342768,-0.08787512,-0.043739997,4.3307544e-05,0.050053753,0.026623463,比嘉2人目悲しい,270
-7.458239,-1.1472589,0.20496134,2.9876838,-8.400455,-0.20302,-3.7579055,1.8899255,0.3744628,0.6913639,0.5803983,1.0330205,0.80969214,0.52880615,0.92687935,0.46291786,0.02342247,-0.083674334,-0.04726922,-0.04198184,0.0029027367,0.029044952,-0.103650644,-0.040880155,比嘉2人目悲しい,280
-7.5644536,-1.7987858,0.1442542,2.5788705,-8.604502,0.021909272,-4.5660396,1.26162,0.5857358,0.86592996,0.6332256,0.984495,0.87967616,0.37017515,1.1657329,0.581461,-0.050989714,-0.02360144,-0.059450775,0.12958461,-0.15463918,-0.018967163,-0.06915187,-0.057718255,比嘉2人目悲しい,290
-8.295192,-1.9701287,-0.16600037,3.2111895,-9.561065,-0.33894488,-4.773506,1.0762341,1.1687713,0.69509375,0.40248007,1.2612673,1.7254052,0.42770123,0.85618746,0.5148702,-0.08115715,-0.013405254,-0.020200403,0.16156055,-0.21504277,-0.07637418,0.002130952,-0.06929462,比嘉2人目悲しい,300
-9.578107,-2.029406,-0.0070049334,4.712477,-12.087175,-1.2171707,-3.9198043,0.5822798,0.77769727,0.71386343,0.37299693,2.0209432,2.5251226,0.8641069,0.7078298,0.77340645,-0.123635635,0.014738278,-0.037702948,0.27380258,-0.33695138,-0.12127429,0.09775209,-0.0338482,比嘉2人目悲しい,310
-1.9004636,-1.197714,1.6938031,0.12316957,-3.7614226,2.075188,-0.34197608,1.8760148,0.13311861,0.5889177,0.18157506,0.41045624,0.34348515,0.3533462,0.1752842,0.19497308,-0.020482164,0.12237716,0.0470909,-0.11397699,0.10649814,-0.044504475,0.0457417,-0.00023734808,比嘉2人目緊張,0
