z1,z2,z3,z4,z5,z6,z7,z8,window,source,cluster
0.50291383,-1.319427,-0.039676625,0.99141705,0.4848147,-0.2272083,-1.2642984,-0.4123051,22,水谷1人目_リラックス.csv,3
0.5637572,-1.2708867,0.105214775,0.97645795,0.56013656,-0.25029418,-1.2660722,-0.3101993,23,水谷1人目_リラックス.csv,3
0.6196587,-1.2450705,0.20845853,0.95359135,0.6249215,-0.30170834,-1.2750385,-0.19814616,24,水谷1人目_リラックス.csv,3
0.6732935,-1.2367699,0.29068217,0.9022347,0.679845,-0.36579034,-1.2679455,-0.08009361,25,水谷1人目_リラックス.csv,3
0.69729674,-1.2528981,0.32683352,0.81886524,0.7481337,-0.45127448,-1.2452085,0.054736026,26,水谷1人目_リラックス.csv,3
0.7448176,-1.2799256,0.3330561,0.6991008,0.7965789,-0.5342443,-1.2184349,0.14365979,27,水谷1人目_リラックス.csv,3
0.78671086,-1.3081542,0.32127392,0.5978635,0.8084444,-0.6144755,-1.1929067,0.2201118,28,水谷1人目_リラックス.csv,3
0.82218885,-1.3274502,0.28637266,0.47772393,0.8115605,-0.69117284,-1.153296,0.31345665,29,水谷1人目_リラックス.csv,3
0.8572564,-1.3646127,0.23820923,0.35942718,0.8023979,-0.7695072,-1.1173168,0.3848793,30,水谷1人目_リラックス.csv,3
0.8588191,-1.3997529,0.18160203,0.24054606,0.78050387,-0.85141844,-1.0664608,0.4566287,31,水谷1人目_リラックス.csv,3
0.863129,-1.4319395,0.1264512,0.15856671,0.76606286,-0.9013159,-1.0375249,0.4630441,32,水谷1人目_リラックス.csv,3
0.86106884,-1.4446182,0.06104599,0.09818612,0.73358333,-0.93735784,-1.009111,0.46403182,33,水谷1人目_リラックス.csv,3
0.85224694,-1.4577432,-0.02530964,0.06664528,0.6749789,-0.9786995,-0.9932066,0.46208847,34,水谷1人目_リラックス.csv,3
0.8453075,-1.4748117,-0.10867143,0.062515065,0.5967115,-0.9838709,-1.0044378,0.40211883,35,水谷1人目_リラックス.csv,3
0.84041286,-1.4903656,-0.18480267,0.052089885,0.506528,-0.9769061,-0.99861646,0.33902445,36,水谷1人目_リラックス.csv,3
0.8591454,-1.501751,-0.24695945,0.043841127,0.41507325,-0.95560193,-1.0253832,0.25600776,37,水谷1人目_リラックス.csv,3
0.85120547,-1.511635,-0.32295784,0.0738704,0.3230061,-0.9081923,-1.0712817,0.14107831,38,水谷1人目_リラックス.csv,3
0.8155013,-1.5252354,-0.3900932,0.12555127,0.25890568,-0.8544501,-1.0970038,0.028277835,39,水谷1人目_リラックス.csv,3
0.74448395,-1.5323822,-0.46423122,0.19014707,0.20300665,-0.80547017,-1.1219305,-0.08129693,40,水谷1人目_リラックス.csv,3
0.6651985,-1.5399296,-0.5254669,0.27313626,0.16356021,-0.7387215,-1.1693856,-0.19660325,41,水谷1人目_リラックス.csv,3
0.5977877,-1.5479988,-0.5528418,0.34761804,0.15179835,-0.6651303,-1.2164822,-0.30304486,42,水谷1人目_リラックス.csv,3
0.5584602,-1.5442758,-0.5503115,0.4042775,0.16455874,-0.58069265,-1.2601507,-0.4054517,43,水谷1人目_リラックス.csv,3
0.5074155,-1.5269156,-0.5510256,0.4852556,0.1797833,-0.50529957,-1.2979373,-0.4907702,44,水谷1人目_リラックス.csv,3
0.47054964,-1.4931878,-0.5174185,0.5385293,0.22122663,-0.4384587,-1.303793,-0.53844076,45,水谷1人目_リラックス.csv,3
0.4518292,-1.4336158,-0.48285156,0.5935256,0.24710242,-0.3790264,-1.2975222,-0.5869517,46,水谷1人目_リラックス.csv,3
0.4212314,-1.368943,-0.4157659,0.6866707,0.291578,-0.30017126,-1.3176407,-0.606596,47,水谷1人目_リラックス.csv,3
0.39680475,-1.3134875,-0.35555226,0.75902635,0.32589817,-0.23939054,-1.3420652,-0.6368883,48,水谷1人目_リラックス.csv,3
0.37756133,-1.2644931,-0.26906002,0.8066574,0.37487838,-0.19282876,-1.3544881,-0.6309133,49,水谷1人目_リラックス.csv,3
0.37346965,-1.2181987,-0.1613574,0.82382625,0.44906425,-0.15253487,-1.3681532,-0.59139115,50,水谷1人目_リラックス.csv,3
0.38387296,-1.1832719,-0.059100963,0.8303921,0.50963974,-0.14691691,-1.381082,-0.5396991,51,水谷1人目_リラックス.csv,3
0.42268738,-1.1257812,0.08358029,0.8276846,0.5960531,-0.15019774,-1.3942741,-0.42819563,52,水谷1人目_リラックス.csv,3
0.46361572,-1.0764036,0.2239127,0.8191518,0.67626184,-0.18009883,-1.395672,-0.26596087,53,水谷1人目_リラックス.csv,3
0.51886934,-1.0390298,0.36186466,0.7589165,0.7395762,-0.24354756,-1.3848373,-0.113449775,54,水谷1人目_リラックス.csv,3
0.55420834,-1.0387903,0.40965763,0.67228115,0.7997265,-0.31870645,-1.359956,0.01877427,55,水谷1人目_リラックス.csv,3
0.5923318,-1.0697168,0.4240038,0.5710381,0.84599537,-0.38953426,-1.3421531,0.10458013,56,水谷1人目_リラックス.csv,3
0.6399244,-1.1062962,0.40716672,0.4633484,0.873853,-0.4533932,-1.3182632,0.1786887,57,水谷1人目_リラックス.csv,3
0.6856479,-1.1287087,0.36519906,0.3522817,0.89339113,-0.5380144,-1.2883209,0.26352978,58,水谷1人目_リラックス.csv,3
0.7242714,-1.147284,0.3129721,0.23018831,0.89679074,-0.6293333,-1.254701,0.35213706,59,水谷1人目_リラックス.csv,3
0.74254024,-1.1707982,0.25879654,0.1215102,0.8920172,-0.7206558,-1.2236729,0.40532252,60,水谷1人目_リラックス.csv,3
0.75977117,-1.1809422,0.170899,0.01874328,0.8721524,-0.7923021,-1.1869655,0.44151568,61,水谷1人目_リラックス.csv,3
0.7427572,-1.208063,0.08112316,-0.067260586,0.8433838,-0.856887,-1.1392761,0.46295118,62,水谷1人目_リラックス.csv,3
0.70281416,-1.2441052,-0.009915744,-0.11679778,0.8056158,-0.90262663,-1.084618,0.46199566,63,水谷1人目_リラックス.csv,3
0.6666835,-1.2684093,-0.10476559,-0.14831948,0.732272,-0.93668693,-1.0223534,0.44708726,64,水谷1人目_リラックス.csv,3
0.6622764,-1.2932606,-0.18453889,-0.16843139,0.6413599,-0.9461351,-0.9916036,0.40076217,65,水谷1人目_リラックス.csv,3
0.7011119,-1.3129206,-0.25372434,-0.20461889,0.5392693,-0.9401876,-0.9982753,0.34528926,66,水谷1人目_リラックス.csv,3
0.70131314,-1.3415917,-0.32833424,-0.16918744,0.439945,-0.9039508,-1.0453117,0.24287206,67,水谷1人目_リラックス.csv,3
0.6643749,-1.3571422,-0.42193934,-0.10405948,0.33032942,-0.84471816,-1.0805786,0.13073616,68,水谷1人目_リラックス.csv,3
0.5652572,-1.3777266,-0.5178816,-0.019248893,0.26682922,-0.7957477,-1.0916129,0.018674256,69,水谷1人目_リラックス.csv,3
0.4871925,-1.3844976,-0.5872838,0.06657508,0.21548247,-0.74357724,-1.1431271,-0.09614996,70,水谷1人目_リラックス.csv,3
0.43294394,-1.3939209,-0.62010586,0.13392897,0.1678051,-0.6683928,-1.214845,-0.22170919,71,水谷1人目_リラックス.csv,3
0.39818886,-1.4022336,-0.6287038,0.20197701,0.15448113,-0.5819554,-1.2652102,-0.3574487,72,水谷1人目_リラックス.csv,3
0.37597853,-1.3959924,-0.6213586,0.28981337,0.1789435,-0.5215044,-1.2830485,-0.46784025,73,水谷1人目_リラックス.csv,3
0.3504323,-1.3606048,-0.6055323,0.3572399,0.20657097,-0.4391054,-1.3054348,-0.5582122,74,水谷1人目_リラックス.csv,3
0.3467942,-1.289393,-0.57141984,0.4155056,0.2226656,-0.36682355,-1.324075,-0.6395759,75,水谷1人目_リラックス.csv,3
0.3610553,-1.2249691,-0.5012825,0.493314,0.2652315,-0.29052964,-1.3480097,-0.67993385,76,水谷1人目_リラックス.csv,3
0.35406375,-1.1823059,-0.44040036,0.56293064,0.30376548,-0.22404933,-1.3674488,-0.6959631,77,水谷1人目_リラックス.csv,3
0.32839593,-1.137294,-0.3655701,0.6401829,0.35473534,-0.17698304,-1.39571,-0.69059986,78,水谷1人目_リラックス.csv,3
0.31669486,-1.0820876,-0.28517053,0.67795783,0.4083059,-0.1390929,-1.4173481,-0.6710875,79,水谷1人目_リラックス.csv,3
0.31941688,-1.0255575,-0.16436765,0.6874479,0.47852677,-0.13765077,-1.4197907,-0.6209684,80,水谷1人目_リラックス.csv,3
0.32312194,-0.9528842,-0.040218353,0.7144778,0.56145245,-0.117077105,-1.4242123,-0.5265136,81,水谷1人目_リラックス.csv,3
0.33494434,-0.90021616,0.08902296,0.7145999,0.6294248,-0.13095255,-1.4112556,-0.3818541,82,水谷1人目_リラックス.csv,3
0.37330386,-0.8515435,0.21452846,0.6963701,0.69592154,-0.1767906,-1.3926021,-0.21371247,83,水谷1人目_リラックス.csv,3
0.42311913,-0.82830137,0.32250336,0.64614594,0.76445895,-0.2421116,-1.3812995,-0.072181016,84,水谷1人目_リラックス.csv,3
0.47359502,-0.83017033,0.36857888,0.5549684,0.83068955,-0.30395424,-1.3640727,0.040941603,85,水谷1人目_リラックス.csv,3
0.527651,-0.8416133,0.39417785,0.4449852,0.8716885,-0.35308036,-1.3600488,0.11695624,86,水谷1人目_リラックス.csv,3
0.5917629,-0.8636303,0.38675335,0.3308874,0.8979846,-0.41661656,-1.3493904,0.18946864,87,水谷1人目_リラックス.csv,3
0.6581173,-0.8981799,0.33890805,0.22094038,0.91060954,-0.51077074,-1.3291132,0.2716395,88,水谷1人目_リラックス.csv,3
0.7134179,-0.92504984,0.27735546,0.1033177,0.89792204,-0.6187349,-1.3017186,0.35605696,89,水谷1人目_リラックス.csv,3
0.75598234,-0.94330627,0.1793127,-0.017840756,0.8672556,-0.73387456,-1.2582784,0.4509629,90,水谷1人目_リラックス.csv,3
0.75075644,-0.9686917,0.07174887,-0.123467885,0.84176844,-0.83008146,-1.189406,0.492767,91,水谷1人目_リラックス.csv,3
0.7241329,-1.0203007,-0.039971203,-0.18546759,0.77803504,-0.915407,-1.1156851,0.52253777,92,水谷1人目_リラックス.csv,3
0.6805449,-1.0493127,-0.13729163,-0.23884821,0.7072877,-0.946419,-1.0405376,0.50351787,93,水谷1人目_リラックス.csv,3
0.63773274,-1.0696605,-0.23486866,-0.271141,0.61598635,-0.9703745,-0.9726622,0.46586707,94,水谷1人目_リラックス.csv,3
0.63620055,-1.0955498,-0.31912148,-0.28885898,0.50005376,-0.9822719,-0.9516514,0.41883692,95,水谷1人目_リラックス.csv,3
0.62658024,-1.108079,-0.39369395,-0.25607336,0.3908917,-0.9522479,-0.97485226,0.31907567,96,水谷1人目_リラックス.csv,3
0.5654057,-1.1430897,-0.49008366,-0.19805504,0.27579933,-0.89636534,-0.9674348,0.21201538,97,水谷1人目_リラックス.csv,3
0.5116027,-1.1565341,-0.5509124,-0.11397759,0.20045213,-0.8509223,-0.99337035,0.10419277,98,水谷1人目_リラックス.csv,3
0.45216128,-1.1704109,-0.59207237,-0.016321072,0.15996085,-0.7972483,-1.0361108,-0.0074856114,99,水谷1人目_リラックス.csv,3
0.40575206,-1.1852376,-0.6264131,0.0529247,0.151626,-0.7219176,-1.1052866,-0.1024385,100,水谷1人目_リラックス.csv,3
0.34951147,-1.191479,-0.6542517,0.092975155,0.16763408,-0.617479,-1.173257,-0.21249205,101,水谷1人目_リラックス.csv,3
0.3062963,-1.1808244,-0.6940352,0.16156204,0.17960283,-0.53917336,-1.2488233,-0.31482896,102,水谷1人目_リラックス.csv,3
0.3260328,-1.135387,-0.69099355,0.19583982,0.18798679,-0.438149,-1.3027096,-0.47768143,103,水谷1人目_リラックス.csv,3
0.3432427,-1.0729849,-0.6676123,0.29695407,0.19693221,-0.35479614,-1.3758917,-0.6273135,104,水谷1人目_リラックス.csv,3
0.37296265,-1.0119846,-0.6030568,0.41541234,0.21543206,-0.25592616,-1.436246,-0.7180041,105,水谷1人目_リラックス.csv,3
0.3692994,-0.9526612,-0.53563744,0.5215556,0.25981733,-0.1680004,-1.474647,-0.7503564,106,水谷1人目_リラックス.csv,3
0.34253722,-0.87826854,-0.4583434,0.6153172,0.34463844,-0.11635653,-1.4939718,-0.74561644,107,水谷1人目_リラックス.csv,3
0.30132926,-0.8009998,-0.38575795,0.68823874,0.41860366,-0.067045696,-1.5054271,-0.7208111,108,水谷1人目_リラックス.csv,3
0.2734815,-0.72644174,-0.3047975,0.737828,0.49387267,-0.05182799,-1.507683,-0.66043943,109,水谷1人目_リラックス.csv,3
0.255157,-0.6584354,-0.20263685,0.754026,0.5834321,-0.05452173,-1.4988737,-0.5448582,110,水谷1人目_リラックス.csv,3
0.26753682,-0.5988598,-0.080427006,0.7406414,0.6562045,-0.08615605,-1.4577812,-0.38907093,111,水谷1人目_リラックス.csv,3
0.2973386,-0.5448177,0.011182075,0.719127,0.72691494,-0.1243561,-1.4359356,-0.21853104,112,水谷1人目_リラックス.csv,3
0.33998471,-0.49912146,0.101137616,0.6819728,0.8058733,-0.18005425,-1.4186292,-0.048570603,113,水谷1人目_リラックス.csv,3
0.4105177,-0.46479306,0.17625089,0.5900921,0.90199304,-0.23275778,-1.4039123,0.094689794,114,水谷1人目_リラックス.csv,3
0.5211501,-0.48765272,0.23111464,0.43478897,0.95511836,-0.25915676,-1.389864,0.1640301,115,水谷1人目_リラックス.csv,3
0.6361819,-0.546286,0.22091724,0.3050353,0.9872689,-0.31149423,-1.3787954,0.23824072,116,水谷1人目_リラックス.csv,3
0.71268916,-0.59328103,0.156892,0.20204137,1.0042943,-0.3721362,-1.3530312,0.31610164,117,水谷1人目_リラックス.csv,3
0.7479053,-0.63168865,0.03586849,0.06831531,1.0400859,-0.4731674,-1.319352,0.4023387,118,水谷1人目_リラックス.csv,3
0.776942,-0.65465564,-0.082716994,-0.05808632,1.0538507,-0.59038395,-1.2779367,0.47252735,119,水谷1人目_リラックス.csv,3
0.8084006,-0.65590775,-0.20401652,-0.18040313,1.0403934,-0.68892455,-1.2141867,0.53599286,120,水谷1人目_リラックス.csv,3
0.8421074,-0.66051143,-0.31407535,-0.2759657,0.99212855,-0.7942596,-1.1374673,0.5905397,121,水谷1人目_リラックス.csv,3
0.82320905,-0.6988646,-0.42601296,-0.35830903,0.89281327,-0.90240616,-1.0215068,0.6166548,122,水谷1人目_リラックス.csv,3
0.7561725,-0.7523434,-0.5521466,-0.37174723,0.78185725,-0.9728048,-0.9219163,0.6086224,123,水谷1人目_リラックス.csv,3
0.70978045,-0.78179055,-0.68286026,-0.36684397,0.6643187,-0.95693743,-0.90436924,0.53114134,124,水谷1人目_リラックス.csv,3
0.6850199,-0.7980536,-0.7864653,-0.34804308,0.53812075,-0.9230108,-0.91507554,0.4447885,125,水谷1人目_リラックス.csv,3
0.70659214,-0.8081405,-0.8566264,-0.33258435,0.4200563,-0.87465924,-0.93948936,0.35772842,126,水谷1人目_リラックス.csv,3
0.6937275,-0.80776733,-0.9188304,-0.2752675,0.32832766,-0.82385975,-0.9660334,0.25615436,127,水谷1人目_リラックス.csv,3
0.6645834,-0.80264616,-0.96891195,-0.18714792,0.26228267,-0.77338994,-1.0131655,0.15560327,128,水谷1人目_リラックス.csv,3
0.59685636,-0.802089,-1.0224113,-0.07212533,0.23778473,-0.66970235,-1.0562174,0.00020566955,129,水谷1人目_リラックス.csv,3
0.56730545,-0.80584514,-1.0661576,0.016583836,0.24231368,-0.5634205,-1.1083784,-0.17085211,130,水谷1人目_リラックス.csv,3
0.4668007,-0.80265146,-1.1140544,0.11812349,0.2849782,-0.47329873,-1.1546236,-0.32963252,131,水谷1人目_リラックス.csv,3
0.44648203,-0.7977187,-1.1091541,0.17276242,0.31456324,-0.39455226,-1.2124021,-0.48166072,132,水谷1人目_リラックス.csv,3
0.41640374,-0.77287674,-1.0782396,0.26191807,0.33186513,-0.30735847,-1.2306238,-0.5668819,133,水谷1人目_リラックス.csv,3
0.39301226,-0.7125865,-1.0007782,0.37627617,0.36038056,-0.20942609,-1.2516308,-0.6217072,134,水谷1人目_リラックス.csv,3
0.372931,-0.65012753,-0.94426507,0.48254284,0.38341263,-0.13068515,-1.2804768,-0.6599814,135,水谷1人目_リラックス.csv,3
0.3579615,-0.58571976,-0.8753289,0.57837975,0.43147197,-0.052462216,-1.3258858,-0.68634295,136,水谷1人目_リラックス.csv,3
0.34524983,-0.5125746,-0.8137374,0.67098886,0.49497697,-0.0010399614,-1.3807559,-0.69456255,137,水谷1人目_リラックス.csv,3
0.3343336,-0.40205947,-0.6907619,0.761683,0.5842073,0.037983064,-1.4351481,-0.63343626,138,水谷1人目_リラックス.csv,3
0.33871394,-0.2876128,-0.56255656,0.79833597,0.69215345,0.039737772,-1.4544193,-0.5172347,139,水谷1人目_リラックス.csv,3
0.35625404,-0.17337923,-0.45752457,0.8038519,0.776114,0.025590349,-1.4551901,-0.37755802,140,水谷1人目_リラックス.csv,3
0.37260076,-0.07452026,-0.36828524,0.7826127,0.8345725,0.0027565951,-1.4385356,-0.22610192,141,水谷1人目_リラックス.csv,3
0.41762155,-0.011435479,-0.270247,0.74368006,0.9079494,-0.046761494,-1.4158463,-0.062493257,142,水谷1人目_リラックス.csv,3
0.504145,0.0055619795,-0.20515546,0.65536785,0.99063694,-0.11893996,-1.3913201,0.07743403,143,水谷1人目_リラックス.csv,3
0.61563927,-0.007750871,-0.18818407,0.5177306,1.0671458,-0.1935057,-1.3681943,0.16528563,144,水谷1人目_リラックス.csv,3
0.7249265,-0.030556295,-0.21072027,0.3819744,1.1230967,-0.26232618,-1.361342,0.22998917,145,水谷1人目_リラックス.csv,3
0.79759663,-0.06530803,-0.26696277,0.22692584,1.1702582,-0.33093113,-1.3204014,0.31445616,146,水谷1人目_リラックス.csv,3
0.8674952,-0.10036918,-0.33262378,0.07646931,1.1862029,-0.43100676,-1.257142,0.41738936,147,水谷1人目_リラックス.csv,3
0.8941235,-0.12311744,-0.41083458,-0.049004264,1.1964482,-0.532073,-1.1747528,0.47705343,148,水谷1人目_リラックス.csv,3
0.87844634,-0.15535676,-0.49723485,-0.16759694,1.1679627,-0.6369637,-1.098218,0.53636974,149,水谷1人目_リラックス.csv,3
0.87036926,-0.19400108,-0.5865781,-0.26922435,1.1006793,-0.7661032,-0.9950502,0.59852755,150,水谷1人目_リラックス.csv,3
0.90978897,-0.21729465,-0.6669693,-0.35150248,1.0357575,-0.8360837,-0.980718,0.61794305,151,水谷1人目_リラックス.csv,3
0.87645787,-0.2448369,-0.76316166,-0.4236448,0.95256275,-0.8911336,-0.8897761,0.63016057,152,水谷1人目_リラックス.csv,3
0.89026433,-0.3008239,-0.90680134,-0.47913727,0.7892256,-0.9335858,-0.85548645,0.60245067,153,水谷1人目_リラックス.csv,3
0.87924707,-0.33732522,-1.0559387,-0.4857064,0.63088024,-0.9448919,-0.8648662,0.5194544,154,水谷1人目_リラックス.csv,3
0.8584729,-0.34579432,-1.1649597,-0.4768127,0.48487395,-0.91335344,-0.9014587,0.41025758,155,水谷1人目_リラックス.csv,3
0.82111484,-0.32331458,-1.2347798,-0.42388478,0.35939163,-0.8578234,-0.94135666,0.27121133,156,水谷1人目_リラックス.csv,3
0.77263105,-0.2998079,-1.2911658,-0.3662694,0.26065016,-0.8101418,-0.9779721,0.13434628,157,水谷1人目_リラックス.csv,3
0.64813244,-0.3058582,-1.4313139,-0.22160417,0.1943814,-0.7096698,-1.01724,-0.026555603,158,水谷1人目_リラックス.csv,3
0.6066347,-0.28963867,-1.4453561,-0.15948975,0.16999373,-0.6164447,-1.0645928,-0.17039984,159,水谷1人目_リラックス.csv,3
0.51813316,-0.27957988,-1.5129855,-0.06946521,0.20107532,-0.48133785,-1.1514319,-0.33859193,160,水谷1人目_リラックス.csv,3
0.46866614,-0.28268698,-1.548103,0.0427152,0.19320013,-0.3727556,-1.2080561,-0.50716096,161,水谷1人目_リラックス.csv,0
0.39927736,-0.24243218,-1.5279652,0.18115821,0.18089442,-0.2633311,-1.2072445,-0.6097362,162,水谷1人目_リラックス.csv,0
0.33585995,-0.17995054,-1.4475615,0.29537275,0.21607664,-0.15210962,-1.2404082,-0.6916753,163,水谷1人目_リラックス.csv,0
0.23844929,-0.07947284,-1.4101102,0.37968427,0.29167563,-0.054937515,-1.3087244,-0.7255655,164,水谷1人目_リラックス.csv,0
0.21860002,-0.054397322,-1.2952229,0.4902723,0.36442012,0.018185895,-1.377223,-0.79692477,165,水谷1人目_リラックス.csv,0
0.17955156,0.03952413,-1.1876112,0.5848412,0.42851952,0.10000842,-1.4080607,-0.81508744,166,水谷1人目_リラックス.csv,0
0.07924327,0.16080646,-1.0739056,0.6771626,0.560996,0.19138841,-1.4827625,-0.8234395,167,水谷1人目_リラックス.csv,0
0.060702723,0.26819724,-0.97210735,0.71972245,0.65249485,0.23710161,-1.5361124,-0.7626987,168,水谷1人目_リラックス.csv,0
0.11931655,0.35476208,-0.824594,0.7046732,0.7440324,0.19950698,-1.5603857,-0.6146212,169,水谷1人目_リラックス.csv,0
0.13559334,0.44541055,-0.6759861,0.6597246,0.8730936,0.21816377,-1.5903232,-0.47924653,170,水谷1人目_リラックス.csv,0
0.17444131,0.5204828,-0.59323364,0.5598179,0.962969,0.184738,-1.568485,-0.31825835,171,水谷1人目_リラックス.csv,0
0.28684187,0.55971545,-0.47557274,0.4375168,1.078306,0.109525666,-1.5428867,-0.1454003,172,水谷1人目_リラックス.csv,6
0.37360138,0.5923759,-0.41808042,0.32245815,1.1898397,0.04327738,-1.546785,-0.020521645,173,水谷1人目_リラックス.csv,6
0.46031052,0.5981922,-0.40239117,0.20177467,1.2607875,-0.051326524,-1.5321316,0.08087631,174,水谷1人目_リラックス.csv,6
0.52740324,0.596962,-0.37523928,0.030331071,1.335332,-0.1426734,-1.529437,0.20151733,175,水谷1人目_リラックス.csv,6
0.009237532,-1.583448,0.71513444,0.46600452,0.3457578,-0.30898497,-0.1946531,-0.28786305,0,水谷1人目_嬉しい.csv,1
0.043642063,-1.58934,0.7015579,0.41410014,0.3379588,-0.35015205,-0.17237678,-0.21769305,1,水谷1人目_嬉しい.csv,1
0.034909707,-1.5863252,0.6766831,0.3633799,0.32253885,-0.36989176,-0.14784032,-0.155148,2,水谷1人目_嬉しい.csv,1
0.04229926,-1.5877103,0.6528919,0.31227306,0.29333094,-0.3814645,-0.12781186,-0.0929319,3,水谷1人目_嬉しい.csv,1
0.025902022,-1.6019647,0.6062739,0.26199692,0.288316,-0.3865363,-0.11673552,-0.034944974,4,水谷1人目_嬉しい.csv,1
0.0051524565,-1.5947155,0.5528484,0.2246255,0.27841437,-0.37306365,-0.12091145,0.021489242,5,水谷1人目_嬉しい.csv,1
-0.0064646266,-1.5948681,0.49717247,0.17858535,0.2865598,-0.35763887,-0.14860004,0.095936954,6,水谷1人目_嬉しい.csv,1
-0.027615244,-1.5930823,0.4350604,0.10922284,0.26966447,-0.30526137,-0.2044812,0.13579103,7,水谷1人目_嬉しい.csv,1
-0.030741561,-1.5847561,0.3553784,0.006632529,0.2154086,-0.1702831,-0.31622198,0.22335061,8,水谷1人目_嬉しい.csv,1
-0.047167953,-1.5628963,0.28433284,-0.08556484,0.16372043,-0.036678288,-0.42261937,0.34880945,9,水谷1人目_嬉しい.csv,1
-0.08982019,-1.5061586,0.22772913,-0.1541163,0.11547703,0.035264015,-0.4668959,0.46820635,10,水谷1人目_嬉しい.csv,1
-0.1156528,-1.4686356,0.17423178,-0.16849592,0.053683452,0.06816527,-0.48956153,0.45158708,11,水谷1人目_嬉しい.csv,1
-0.16422856,-1.4398849,0.115299955,-0.15566745,0.025968855,0.1088908,-0.4964615,0.4169002,12,水谷1人目_嬉しい.csv,1
-0.198587,-1.427281,0.066298746,-0.13351205,-0.014583802,0.15167138,-0.51226574,0.3656706,13,水谷1人目_嬉しい.csv,1
